C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53
61.96,52.843,26.357,61.27,21.274,40.525,35.638,48.804,51.754,40.557,19.113,50,0.26905,3614.2,4467.5,9.4568,27.079,42.431,2697.7,74.406,120.4,0.34079,80.066,49.163,2624.5,26.196,50.981,3098.8,22.532,66.402,244.6,338.58,94.928,77.32,31.591,8.9963,26.204,6.8902,19.423,1.7013,32.87,13.871,23.735,1.1491,18.942,2.2815,4.8265,2.2823,0.011591,0.83957,0.087773,53.924,44.337
63.14,53.021,29.698,61.601,21.304,41.575,38.286,48.24,51.804,40.887,18.795,50,0.30507,3636.6,4436.5,9.4739,26.838,42.415,2702.2,74.677,120.41,0.34871,80.306,50.063,2630.1,26.848,50.737,3102.4,22.653,66.35,244.8,338.81,94.671,77.633,31.621,8.8198,26.786,6.8984,18.653,1.6455,32.718,13.708,24.009,1.219,18.793,2.2981,4.9113,2.3194,0.011591,0.83957,0.087773,53.924,44.337
63.35,53.486,30.06,58.938,21.819,41.563,38.79,47.172,51.971,40.452,19.034,50,0.30139,3624.5,4397.7,9.4994,27.164,42.958,2705.3,73.773,120.41,0.34881,80.41,50.234,2634,25.21,50.276,3105.6,22.545,66.349,243.64,339.8,94.654,77.762,31.621,8.8198,26.786,6.8984,18.653,1.6455,32.718,13.708,24.009,1.219,18.793,2.2981,4.9113,2.3194,0.011591,0.83957,0.087773,53.924,44.337
63.28,54.319,29.84,60.227,21.892,39.383,40.586,44.262,51.838,41.091,21.524,50,0.30986,3623.6,4482.4,9.5489,26.854,42.828,2708.9,75.234,120.42,0.33053,80.544,50.845,2638.5,22.838,49.018,3108.9,21.485,66.428,245.81,340.28,94.421,77.736,31.435,8.9648,26.597,6.7793,18.973,1.675,33.121,13.862,24.085,1.399,19.123,2.2638,4.816,2.3462,0.011591,0.83957,0.087773,53.924,44.337
62.61,54.213,30.079,62.401,21.977,39.399,36.929,45.528,51.788,41.376,21.653,50,0.30743,3662.6,4491.3,9.3751,26.812,42.884,2710.3,75.035,120.42,0.3304,80.451,49.602,2638.5,25.021,49.565,3109.8,21.431,66.487,247.03,340.86,94.497,77.514,31.435,8.9648,26.597,6.7793,18.973,1.675,33.121,13.862,24.085,1.399,19.123,2.2638,4.816,2.3462,0.011591,0.83957,0.087773,53.924,44.337
63.21,53.719,32.75,61.271,21.98,41.066,34.241,45.515,52.035,41.13,17.66,50,0.32993,3691.1,4466.4,9.4704,26.851,42.381,2709.2,75.105,120.41,0.35014,80.114,48.689,2638.3,23.715,49.56,3108.9,23.125,66.433,244.94,341.22,94.519,77.247,32.441,8.9268,26.27,6.7895,18.808,1.6238,32.572,13.776,24.27,1.2495,18.809,2.2915,4.8834,2.4385,0.0099753,0.83887,0.091141,53.768,43.406
62.61,53.587,32.249,61.921,22.342,41.156,37.619,47.671,51.879,41.102,16.818,50,0.33503,3725.5,4477.4,9.2809,27.143,42.571,2710.9,74.386,120.4,0.3494,80.012,49.837,2638.9,26.34,50.491,3108.1,23.481,66.359,247.45,341.91,94.366,77.423,32.441,8.9268,26.27,6.7895,18.808,1.6238,32.572,13.776,24.27,1.2495,18.809,2.2915,4.8834,2.4385,0.0099753,0.83887,0.091141,53.768,43.406
63.73,54.407,23.062,61.583,22.463,40.488,41.309,44.4,51.99,41.288,18.338,50,0.23904,3660.9,4441.1,9.3688,26.881,42.444,2709.6,74.493,120.42,0.3358,80.063,51.09,2639.5,26.487,49.078,3106.8,22.842,66.34,246.95,342.41,94.411,77.29,31.797,8.9051,26.399,6.7158,18.486,1.631,33.317,13.693,23.441,1.0958,18.659,2.2767,4.8646,2.247,0.0099753,0.83887,0.091141,53.768,43.406
63.98,53.964,23.268,62.696,22.319,40.392,41.486,45.849,51.912,42.302,17.905,50,0.23695,3646,4478.1,9.2752,26.909,42.379,2708.3,74.034,120.42,0.33658,79.994,51.151,2637,23.786,49.704,3105.7,23.029,66.313,248.56,342.45,94.377,77.163,31.797,8.9051,26.399,6.7158,18.486,1.631,33.317,13.693,23.441,1.0958,18.659,2.2767,4.8646,2.247,0.0099753,0.83887,0.091141,53.768,43.406
63.26,54.043,29.272,60.678,22.009,38.723,40.81,45.662,52.181,40.824,18.351,50,0.30195,3732.9,4539.4,9.4802,26.621,42.439,2708.8,75.622,120.39,0.33115,79.866,50.921,2637.6,25.043,49.623,3105.3,22.858,66.287,246.31,342.9,94.419,76.859,32.414,8.7734,26.78,6.7969,18.981,1.6138,33.013,14.027,24.439,1.3673,18.365,2.2719,4.7931,2.2298,0.0099753,0.83887,0.091141,53.768,43.406
63.54,54.211,29.348,62.209,22.48,39.082,37.822,43.162,51.996,42.203,16.053,50,0.30118,3716.5,4525.3,9.3629,26.814,42.575,2709.5,75.259,120.43,0.3282,79.858,49.906,2638.7,25.381,48.543,3106.3,23.826,66.25,249.02,342.78,94.333,76.954,32.414,8.7734,26.78,6.7969,18.981,1.6138,33.013,14.027,24.439,1.3673,18.365,2.2719,4.7931,2.2298,0.031535,0.82041,0.090541,53.875,43.373
62.47,53.505,23.545,60.87,22.513,43.274,39.063,48.54,52.12,41.078,16.6,50,0.24259,3744.2,4483.5,9.4369,27.123,42.439,2705.6,73.928,120.4,0.36759,79.695,50.327,2634.5,25.823,50.867,3102.3,23.596,66.221,248.39,342.77,94.497,77.315,32.342,8.903,26.854,7.1022,18.624,1.6655,33.292,13.919,24.2,1.2957,17.986,2.2538,4.8429,2.3552,0.031535,0.82041,0.090541,53.875,43.373
63.27,54.13,24.087,60.933,22.807,43.672,37.802,50.029,51.948,41.457,18.314,50,0.23709,3697.5,4431.3,9.4364,27.183,42.174,2708.1,74.703,120.39,0.36433,80.118,49.899,2637.7,26.894,51.51,3103.5,22.852,66.251,251.04,342.82,94.346,77.764,32.342,8.903,26.854,7.1022,18.624,1.6655,33.292,13.919,24.2,1.2957,17.986,2.2538,4.8429,2.3552,0.031535,0.82041,0.090541,53.875,43.373
61.80,53.915,24.21,60.964,22.819,41.939,40.57,46.43,52.335,41.292,21.07,50,0.24574,3623.8,4522.1,9.4628,26.976,42.399,2707.5,74.718,120.4,0.35652,80.09,50.839,2636.7,25.71,49.955,3103.9,21.7,66.31,247.35,342.99,94.606,77.353,31.693,8.8825,26.68,6.903,18.657,1.5886,33.325,13.813,23.823,1.2631,18.235,2.2553,4.7792,2.2524,0.031535,0.82041,0.090541,53.875,43.373
61.41,54.009,24.136,61.415,22.776,42.011,41.186,47.67,52.277,40.427,14.459,50,0.2465,3646.6,4514.2,9.3949,27.175,42.427,2706.7,74.445,120.36,0.35593,79.892,51.049,2634.9,23.882,50.491,3102.1,24.496,66.341,248.65,343.07,94.701,77.098,31.693,8.8825,26.68,6.903,18.657,1.5886,33.325,13.813,23.823,1.2631,18.235,2.2553,4.7792,2.2524,0.031535,0.82041,0.090541,53.875,43.373
62.52,54.504,30.572,60.9,22.961,40.297,38.386,47.844,51.62,41.544,18.444,50,0.31022,3677,4468,9.5844,26.823,42.325,2710.8,75.285,120.4,0.34721,79.931,50.097,2639.5,23.068,50.566,3105.5,22.817,66.301,251.32,343.78,94.642,77.184,32.458,8.9274,26.447,6.9777,18.758,1.6303,33.061,13.872,24.048,1.3489,18.463,2.2573,4.8854,2.3171,0.023361,0.82534,0.096614,53.051,43.677
62.31,54.018,30.736,62.226,23.066,40.418,41.612,48.436,51.784,41.71,20.497,50,0.30855,3689.3,4508.6,9.3494,26.994,42.475,2713.4,74.519,120.4,0.34622,80.024,51.193,2643.1,24.114,50.822,3107.7,21.937,66.294,247.8,343.8,94.441,77.642,32.458,8.9274,26.447,6.9777,18.758,1.6303,33.061,13.872,24.048,1.3489,18.463,2.2573,4.8854,2.3171,0.023361,0.82534,0.096614,53.051,43.677
62.70,54.264,23.253,62.312,22.81,41.132,43.072,43.403,51.877,40.816,16.492,50,0.23895,3625.1,4468.3,9.4083,26.801,42.386,2713.5,74.988,120.39,0.35367,80.095,51.689,2642.8,23.83,48.647,3108.4,23.618,66.32,245.08,343.99,94.626,77.565,32.585,8.6977,26.544,6.8396,18.776,1.6124,33.096,13.823,23.887,1.1648,18.159,2.2401,4.8115,2.2276,0.023361,0.82534,0.096614,53.051,43.677
62.93,54.248,23.441,63.989,23.376,41.542,37.027,43.804,51.674,41.189,18.893,50,0.23704,3611.6,4469.7,9.3625,27.148,42.241,2716.1,75.329,120.37,0.35031,80.238,49.635,2645.3,24.516,48.82,3108.7,22.599,66.361,245.65,344.68,94.589,77.522,32.585,8.6977,26.544,6.8396,18.776,1.6124,33.096,13.823,23.887,1.1648,18.159,2.2401,4.8115,2.2276,0.023361,0.82534,0.096614,53.051,43.677
62.89,53.756,21.646,60.246,22.778,40.77,44.735,45.032,51.506,41.35,16.146,50,0.22383,3683.3,4507.2,9.4786,26.721,42.051,2711.8,74.33,120.4,0.34614,79.806,52.255,2640.8,24.88,49.351,3106.1,23.781,66.341,245.84,344.41,94.583,76.909,32.585,8.7631,26.157,6.8403,19.06,1.6629,33.307,13.797,24.24,1.1564,18.401,2.2813,4.851,2.3033,0.023361,0.82534,0.096614,53.051,43.677
62.81,53.642,21.936,62.73,22.782,40.683,40.121,47.337,51.335,40.433,16.037,50,0.22088,3687.5,4516.7,9.3828,27.032,42.383,2708.7,75.002,120.39,0.34685,79.558,50.687,2638,22.798,50.347,3104.2,23.832,66.224,247.32,344.12,94.581,77.047,32.585,8.7631,26.157,6.8403,19.06,1.6629,33.307,13.797,24.24,1.1564,18.401,2.2813,4.851,2.3033,0.028955,0.81995,0.096442,53.894,43.685
62.96,52.808,21.382,62.493,23.121,40.223,36.526,44.921,51.232,41.384,18.624,50,0.21829,3680.8,4526.1,9.2581,26.867,42.651,2711.2,75.441,120.41,0.34482,79.788,49.465,2640.3,25.973,49.303,3104,22.729,66.171,247.4,344.11,94.643,77.491,32.542,8.8987,26.669,6.7726,18.123,1.6727,33.888,13.782,23.767,1.0209,18.364,2.2486,4.8108,2.324,0.028955,0.81995,0.096442,53.894,43.685
63.05,53.235,21.298,59.841,22.994,40.156,42.761,48.021,51.294,41.116,17.023,50,0.21915,3675.4,4490.4,9.5517,26.712,42.248,2709.3,74.62,120.4,0.34537,79.82,51.584,2638.5,25.633,50.643,3103.8,23.411,66.165,245.59,343.87,94.447,77.212,32.542,8.8987,26.669,6.7726,18.123,1.6727,33.888,13.782,23.767,1.0209,18.364,2.2486,4.8108,2.324,0.028955,0.81995,0.096442,53.894,43.685
63.25,54.563,21.573,61.185,22.711,40.065,39.324,47.169,51.264,40.873,18.304,50,0.21687,3703,4574.3,9.4768,26.588,42.379,2711.7,75.37,120.4,0.34242,79.988,50.416,2641.2,24.999,50.274,3106.6,22.867,66.173,244.8,343.78,94.539,77.213,31.951,8.8381,26.734,6.9934,18.754,1.6236,32.992,13.833,24.3,1.2724,18.029,2.2695,4.6616,2.296,0.028955,0.81995,0.096442,53.894,43.685
63.70,54.378,21.279,59.502,22.688,40.326,36.68,49.98,51.155,41.528,18.441,50,0.21986,3676.8,4589.7,9.3997,26.839,42.193,2711,75.953,120.4,0.34028,79.86,49.518,2640,26.012,51.489,3106,22.822,66.172,244.93,343.54,94.438,76.94,31.951,8.8381,26.734,6.9934,18.754,1.6236,32.992,13.833,24.3,1.2724,18.029,2.2695,4.6616,2.296,0.028955,0.81995,0.096442,53.894,43.685
62.47,54.438,27.147,61.67,22.908,40.884,39.213,42.499,50.852,41.088,16.083,50,0.27326,3635.7,4459.9,9.4047,26.766,42.306,2712,74.976,120.38,0.34655,79.917,50.378,2641.5,26.136,48.256,3106.2,23.789,66.168,245.43,344.09,94.583,77.812,32.362,8.9841,26.638,6.9224,18.584,1.6656,33.353,13.872,23.933,1.1586,18.325,2.2371,4.8166,2.2758,0.027452,0.80971,0.10405,53.387,44.7
62.81,54.037,27.075,62.825,23.043,40.654,36.322,43.786,50.83,41.772,18.867,50,0.274,3615.6,4493.4,9.3635,26.879,42.174,2715.6,76.261,120.41,0.34844,80.11,49.396,2644.8,26.528,48.813,3109.5,22.619,66.18,243.75,343.87,94.505,77.434,32.362,8.9841,26.638,6.9224,18.584,1.6656,33.353,13.872,23.933,1.1586,18.325,2.2371,4.8166,2.2758,0.027452,0.80971,0.10405,53.387,44.7
62.81,54.337,23.457,61.131,23.127,41.413,36.789,44.336,50.73,40.121,17.048,50,0.23193,3647.7,4504.9,9.4326,26.935,42.184,2715.6,75.414,120.38,0.35123,80.042,49.554,2644.4,25.898,49.05,3109.6,23.381,66.217,242.95,344.01,94.612,77.444,32.539,8.8803,26.631,6.8073,18.349,1.6402,33.014,13.773,24.063,1.35,18.313,2.2255,4.7336,2.3666,0.027452,0.80971,0.10405,53.387,44.7
62.57,53.866,23.02,62.117,22.758,41.151,34.993,46.907,50.576,42.157,16.765,50,0.23638,3661.9,4544.2,9.4467,26.986,42.125,2713.3,74.732,120.43,0.35337,79.855,48.944,2642.5,25.391,50.161,3108.8,23.509,66.184,242.79,344.02,94.584,77.261,32.539,8.8803,26.631,6.8073,18.349,1.6402,33.014,13.773,24.063,1.35,18.313,2.2255,4.7336,2.3666,0.027452,0.80971,0.10405,53.387,44.7
63.71,54.481,21.085,59.836,22.756,40.557,40.776,45.464,50.553,41.096,19.072,50,0.21626,3654.7,4545.4,9.4323,26.647,42.387,2714.5,75.166,120.37,0.33662,79.886,50.909,2642.9,24.608,49.538,3109.6,22.529,66.122,241.19,344,94.508,77.496,32.463,8.7459,26.611,6.6451,18.201,1.6432,33.114,13.766,24.327,1.2021,17.955,2.2241,4.7578,2.2978,0.027452,0.80971,0.10405,53.387,44.7
63.16,54.286,21.155,61.986,23.138,40.119,37.849,48.644,50.029,41.749,16.575,50,0.21554,3686.7,4561.7,9.4246,26.915,42.448,2713.5,74.511,120.43,0.34021,79.777,49.915,2643.3,23.949,50.912,3108.1,23.594,66.089,241.87,343.69,94.538,77.214,32.463,8.7459,26.611,6.6451,18.201,1.6432,33.114,13.766,24.327,1.2021,17.955,2.2241,4.7578,2.2978,0.018629,0.81581,0.10391,54.27,43.975
63.62,54.359,21.595,60.243,22.94,40.13,31.289,46.886,49.907,41.865,18.066,50,0.21926,3751.2,4592.9,9.4319,26.751,42.523,2715.9,74.991,120.41,0.33777,80.004,47.686,2645,23.809,50.152,3110.3,22.949,66.046,239.94,343.63,94.365,77.572,31.952,8.8036,26.825,6.8881,18.932,1.6785,33.155,13.618,23.963,1.0809,18.323,2.2553,4.7737,2.3266,0.018629,0.81581,0.10391,54.27,43.975
64.22,54.842,21.767,61.231,22.743,39.934,39.912,44.711,49.599,41.933,16.194,50,0.21751,3716.8,4552.6,9.3598,26.839,42.445,2714.2,76.211,120.43,0.33938,79.996,50.616,2643.5,25.506,49.212,3109.3,23.735,66.053,240.08,343.68,94.357,77.524,31.952,8.8036,26.825,6.8881,18.932,1.6785,33.155,13.618,23.963,1.0809,18.323,2.2553,4.7737,2.3266,0.018629,0.81581,0.10391,54.27,43.975
63.12,53.17,26.484,62.815,22.668,37.762,37.74,47.119,49.476,41.332,16.891,50,0.26813,3662.8,4545.2,9.3724,26.794,42.429,2713.2,75.441,120.39,0.32312,79.946,49.878,2642.7,25.905,50.253,3108.1,23.452,66.042,238.17,343.22,94.436,77.161,32.177,8.7358,26.602,6.7753,18.148,1.645,32.932,13.907,24.588,1.1351,18.023,2.2794,4.8243,2.203,0.018629,0.81581,0.10391,54.27,43.975
63.19,54.061,26.391,62.366,22.953,38.095,37.214,47.451,49.247,41.079,19.513,50,0.26907,3658.8,4470.8,9.3756,27.03,42.317,2712.9,75.093,120.39,0.32039,79.908,49.699,2643,24.865,50.396,3107.3,22.34,66.005,237.46,343.68,94.453,77.469,32.177,8.7358,26.602,6.7753,18.148,1.645,32.932,13.907,24.588,1.1351,18.023,2.2794,4.8243,2.203,0.018629,0.81581,0.10391,54.27,43.975
63.81,54.915,24.123,63.404,23.04,41.86,37.288,49.154,49.269,41.559,18.067,50,0.25118,3683.1,4563.6,9.2405,27.198,42.161,2713.1,76.321,120.4,0.35237,79.898,49.724,2642.1,24.993,51.132,3107.7,22.953,65.975,235.23,343.75,94.439,77.351,31.946,8.8637,26.883,6.9225,18.704,1.6596,33.065,13.9,24.445,1.267,17.366,2.3324,4.7703,2.2972,0.011122,0.80688,0.092298,53.536,44.398
64.00,54.828,24.456,62.073,22.965,41.285,35.7,46.976,49.035,41.36,19.647,50,0.24779,3672.3,4570.8,9.3929,26.871,42.622,2710.4,76.314,120.4,0.35708,79.863,49.185,2640.2,25.741,50.191,3106.2,22.3,65.969,235.17,343.29,94.512,77.049,31.946,8.8637,26.883,6.9225,18.704,1.6596,33.065,13.9,24.445,1.267,17.366,2.3324,4.7703,2.2972,0.011122,0.80688,0.092298,53.536,44.398
62.79,54.574,26.726,60.74,23.014,41.589,36.666,48.032,48.715,41.362,18.246,50,0.27196,3669.1,4482.9,9.3501,27.108,42.542,2711.7,75.306,120.39,0.35399,79.915,49.513,2641.3,24.232,50.647,3105.8,22.875,65.892,236.09,343.25,94.452,77.653,32.751,8.967,26.76,6.741,18.358,1.5877,33.173,13.883,24.106,1.1367,18.099,2.282,4.7703,2.245,0.011122,0.80688,0.092298,53.536,44.398
62.78,54.314,26.663,60.225,22.485,41.708,39.359,46.589,48.664,41.88,18.472,50,0.2726,3669.7,4504.6,9.4114,26.571,42.704,2710.8,75.605,120.4,0.35302,79.965,50.428,2639.5,25.023,50.024,3106.6,22.79,65.901,234,343.13,94.613,77.218,32.751,8.967,26.76,6.741,18.358,1.5877,33.173,13.883,24.106,1.1367,18.099,2.282,4.7703,2.245,0.011122,0.80688,0.092298,53.536,44.398
63.77,54.65,18.838,60.76,22.924,41.488,42.783,48.908,48.404,40.61,16.344,50,0.19308,3707.6,4551,9.1831,26.849,42.137,2710.1,74.05,120.38,0.35189,80.021,51.591,2638.8,25.193,51.026,3104.6,23.679,65.89,234.24,342.97,94.544,77.308,32.206,8.7993,26.54,6.836,18.66,1.6493,33.032,13.858,23.597,1.361,18.347,2.2453,4.7156,2.3191,0.011122,0.80688,0.092298,53.536,44.398
63.42,54.869,19.219,61.048,22.32,41.587,41.141,47.837,48.239,40.868,19.419,50,0.18921,3727.8,4532.7,9.3654,26.98,42.525,2705.6,74.572,120.38,0.35109,79.946,51.034,2635.1,24.411,50.563,3102.1,22.389,65.886,230.37,342.17,94.536,77.096,32.206,8.7993,26.54,6.836,18.66,1.6493,33.032,13.858,23.597,1.361,18.347,2.2453,4.7156,2.3191,0.01077,0.81169,0.098502,53.519,43.492
63.44,54.205,23.702,62.483,22.419,41.451,41.533,46.996,47.723,41.354,19.782,50,0.24299,3683.7,4530,9.3128,26.742,42.535,2704.5,75.809,120.41,0.34724,79.884,51.167,2633.5,25.175,50.2,3099.8,22.251,65.843,232.19,342.3,94.529,76.934,32.025,8.7336,26.323,6.9043,18.247,1.629,33.183,13.689,24.119,1.1033,18.254,2.2559,4.853,2.2319,0.01077,0.81169,0.098502,53.519,43.492
63.15,54.273,23.87,62.615,21.867,41.256,36.296,43.103,47.648,40.518,18.791,50,0.24128,3700.4,4524.3,9.1628,26.76,42.588,2701.3,75.908,120.38,0.34884,79.634,49.387,2629.3,24.584,48.517,3097.4,22.687,65.754,229.13,342.29,94.635,76.735,32.025,8.7336,26.323,6.9043,18.247,1.629,33.183,13.689,24.119,1.1033,18.254,2.2559,4.853,2.2319,0.01077,0.81169,0.098502,53.519,43.492
62.99,54.571,25.492,59.028,22.022,39.442,37.631,46.462,47.072,41.317,17.165,50,0.2614,3675.2,4588.7,9.3214,26.825,42.24,2701.6,75.385,120.39,0.32613,79.666,49.841,2629.6,24.568,49.969,3098.6,23.371,65.63,231.76,341.6,94.711,77.177,31.812,8.9558,26.214,6.9029,18.783,1.6482,33.098,13.738,23.958,1.0866,18.773,2.2787,4.8174,2.3696,0.01077,0.81169,0.098502,53.519,43.492
63.54,54.722,25.769,61.535,22.466,39.309,40.976,46.695,46.904,40.976,16.835,50,0.25857,3643.2,4576.1,9.2739,27.172,42.188,2705.6,74.938,120.37,0.32722,80.032,50.977,2634,25.35,50.07,3102.3,23.504,65.627,229.77,341.27,94.64,77.273,31.812,8.9558,26.214,6.9029,18.783,1.6482,33.098,13.738,23.958,1.0866,18.773,2.2787,4.8174,2.3696,0.01077,0.81169,0.098502,53.519,43.492
63.92,54.272,27.816,60.339,22.507,39.772,40.938,46.923,46.657,41.077,18.535,50,0.28456,3621,4507.4,9.3349,27.049,42.61,2707,75.99,120.41,0.33282,80.164,50.964,2636,24.169,50.168,3102.2,22.776,65.654,229.48,341.65,94.531,77.521,32.133,8.9649,26.311,6.9925,18.862,1.6298,33.016,13.884,24.14,1.3447,18.837,2.2501,4.7644,2.1992,0.0045131,0.81828,0.10681,54.078,44.296
63.55,54.239,28.158,62.054,22.434,39.435,39.951,50.21,46.766,41.196,20.052,50,0.28107,3642.6,4510.2,9.3637,26.926,42.607,2709.5,75.911,120.41,0.33558,80.513,50.629,2638.5,25.557,51.589,3105.5,22.106,65.723,224.68,341.45,94.579,78.024,32.133,8.9649,26.311,6.9925,18.862,1.6298,33.016,13.884,24.14,1.3447,18.837,2.2501,4.7644,2.1992,0.0045131,0.81828,0.10681,54.078,44.296
62.48,53.918,24.889,60.785,22.19,41.421,42.267,42.401,46.394,40.965,20.148,50,0.25678,3655.1,4520.2,9.2504,27.124,42.325,2707.4,75.447,120.4,0.35121,80.522,51.416,2636.4,23.983,48.214,3105.5,22.066,65.814,225.23,340.81,94.486,77.6,32.273,8.7895,26.156,7.0247,19.051,1.6708,32.641,13.852,24.499,0.98848,18.206,2.3147,4.8994,2.3563,0.0045131,0.81828,0.10681,54.078,44.296
62.65,53.742,25.341,61.001,21.706,41.395,35.537,47.749,46.109,41.141,17.005,50,0.25219,3645.2,4534.9,9.278,26.453,42.131,2703.5,76.112,120.39,0.35143,80.211,49.129,2631.3,24.573,50.525,3102.2,23.407,65.825,224.84,340.69,94.647,77.052,32.273,8.7895,26.156,7.0247,19.051,1.6708,32.641,13.852,24.499,0.98848,18.206,2.3147,4.8994,2.3563,0.0045131,0.81828,0.10681,54.078,44.296
62.04,53.613,23.655,61.211,22.296,41.474,31.706,47.93,45.939,40.065,14.919,50,0.2419,3657.7,4504.4,9.2291,27.209,42.303,2701.7,75.136,120.4,0.34419,80.055,47.827,2630.9,24.038,50.603,3098.7,24.282,65.728,223.21,341.08,94.818,77.322,32.218,8.9005,26.383,6.8788,19.075,1.6431,32.973,13.799,24.167,1.1555,18.45,2.282,4.9743,2.279,0.0045131,0.81828,0.10681,54.078,44.296
62.34,53.77,23.779,61.254,21.985,41.42,39.551,45.091,45.727,40.762,17.944,50,0.24064,3640.1,4491.3,9.0632,27.019,42.571,2700.6,75.078,120.38,0.34462,80.025,50.493,2628.6,25.713,49.377,3098,23.019,65.651,223.58,341.46,94.764,77.038,32.218,8.9005,26.383,6.8788,19.075,1.6431,32.973,13.799,24.167,1.1555,18.45,2.282,4.9743,2.279,0.01925,0.84148,0.1058,53.644,43.878
63.41,54.611,24.028,59.27,22.131,40.331,41.07,47.553,45.512,40.744,19.221,50,0.24744,3648.2,4412.1,9.3907,26.964,42.452,2699.7,75.834,120.37,0.34195,80.006,51.009,2628.7,25.966,50.44,3097.2,22.48,65.585,223.17,341.27,94.913,77.311,32.71,8.7855,26.649,6.7996,18.531,1.6386,32.712,13.644,23.713,1.1274,18.59,2.2589,4.8468,2.3445,0.01925,0.84148,0.1058,53.644,43.878
63.08,53.447,24.119,58.558,22.139,40.758,39.543,44.061,45.306,41.606,16.12,50,0.24653,3667.9,4509.4,9.3392,27.029,42.222,2700.6,75.551,120.4,0.33845,80.199,50.49,2628.9,24.266,48.931,3098.3,23.783,65.536,222.67,341.03,94.568,77.231,32.71,8.7855,26.649,6.7996,18.531,1.6386,32.712,13.644,23.713,1.1274,18.59,2.2589,4.8468,2.3445,0.01925,0.84148,0.1058,53.644,43.878
63.76,53.72,19.339,59.609,21.881,38.508,39.945,50.35,45.125,40.674,19.037,50,0.19433,3670.8,4597.7,9.3781,27.08,42.04,2697.6,75.035,120.4,0.32179,80.066,50.627,2626.3,25.54,51.649,3096.3,22.567,65.54,221.88,340.61,94.735,76.969,32.661,8.8601,25.918,6.8634,19.153,1.6784,32.9,13.849,23.947,1.2678,18.973,2.2532,4.7899,2.2382,0.01925,0.84148,0.1058,53.644,43.878
63.23,54.63,19.178,62.907,22.087,38.571,33.305,45.861,44.923,40.794,16.963,50,0.19597,3701.6,4521.7,9.3122,26.846,42.723,2697.4,75.256,120.4,0.32127,80.143,48.371,2626.5,25.895,49.709,3095.3,23.436,65.476,221.35,340.16,94.586,77.207,32.661,8.8601,25.918,6.8634,19.153,1.6784,32.9,13.849,23.947,1.2678,18.973,2.2532,4.7899,2.2382,0.01925,0.84148,0.1058,53.644,43.878
63.59,53.58,19.149,61.826,21.832,41.279,32.569,47.759,45.185,41.549,16.796,50,0.19541,3650.8,4480.9,9.341,26.699,41.647,2698.1,74.886,120.4,0.34303,80.38,48.121,2626.8,25.776,50.529,3095.4,23.494,65.483,222.17,339.67,94.634,77.458,31.992,8.8751,26.701,6.8654,18.672,1.6054,32.513,13.665,24.331,1.2345,18.357,2.282,4.8338,2.3301,0.026508,0.83647,0.088202,54.177,44.328
63.34,53.553,19.168,60.736,21.567,41.181,37.441,50.031,45.353,41.65,22.499,50,0.19522,3665.4,4483.2,9.1969,26.813,42.351,2696.4,75.193,120.41,0.34383,80.476,49.776,2625.1,23.524,51.511,3095.3,21.083,65.544,220.28,339.56,94.723,77.58,31.992,8.8751,26.701,6.8654,18.672,1.6054,32.513,13.665,24.331,1.2345,18.357,2.282,4.8338,2.3301,0.026508,0.83647,0.088202,54.177,44.328
63.01,54.182,25.581,60.33,21.346,39.013,36.705,46.506,45.347,40.821,16.839,50,0.25645,3684.4,4527.3,9.2907,27.064,42.388,2695.9,74.871,120.41,0.32038,80.388,49.526,2623.9,26.196,49.988,3096.7,23.478,65.598,220.35,338.75,94.729,77.187,32.131,8.7183,26.164,6.8163,19.138,1.5997,33.111,13.791,24.374,1.398,18.573,2.2427,4.9053,2.3614,0.026508,0.83647,0.088202,54.177,44.328
62.83,53.854,25.579,62.675,21.465,38.552,37.966,46.118,45.333,40.713,17.788,50,0.25647,3695.2,4554.7,9.2502,26.649,42.217,2695.4,75.737,120.39,0.32417,80.271,49.954,2624.3,26.275,49.82,3094.3,23.092,65.572,220.5,339.54,94.605,76.905,32.131,8.7183,26.164,6.8163,19.138,1.5997,33.111,13.791,24.374,1.398,18.573,2.2427,4.9053,2.3614,0.026508,0.83647,0.088202,54.177,44.328
63.46,53.684,24.285,60.728,21.308,40.298,37.872,51.378,45.34,41.519,17.784,50,0.24538,3685.7,4471.6,9.4876,26.915,42.401,2693.8,76.099,120.4,0.33649,80.176,49.922,2622.1,25.857,52.093,3093.7,23.094,65.54,220.47,338.63,94.793,77.069,32.035,8.7763,26.505,7.019,18.674,1.6312,32.526,13.9,24.393,1.3368,18.542,2.24,5.018,2.3931,0.026508,0.83647,0.088202,54.177,44.328
62.87,53.529,24.098,62.491,21.895,40.43,39.559,47.479,45.147,40.592,16.59,50,0.24728,3719.8,4484.6,9.286,26.833,42.618,2695.7,74.927,120.38,0.3354,80.414,50.496,2624,25.473,50.409,3093.8,23.576,65.515,221.31,338.91,94.536,77.679,32.035,8.7763,26.505,7.019,18.674,1.6312,32.526,13.9,24.393,1.3368,18.542,2.24,5.018,2.3931,0.010471,0.84514,0.10672,54.506,44.208
